Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2018,31-Jan-2019,CE,9250,0,0,0,1164.05,0,1671.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9300,0,0,0,1608.1,1608.1,1621.5,0,0,0,600,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9350,0,0,0,1085.75,0,1571.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9400,1500,1519,1499,1500.95,1505,1500.95,19,155.42,21.47,18000,1275,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9450,0,0,0,1010.1,0,1472.6,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9500,1450,1454.45,1390.8,1407.75,1408.65,1407.75,272,2228.41,290.41,642075,-11925,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9550,0,0,0,937.45,0,1373.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9600,1350.15,1358,1305.3,1306.95,1305.4,1306.95,792,6493.06,790.66,164850,6900,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9650,0,0,0,866.95,0,1274.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,CE,9700,1213.05,1213.05,1213.05,1213.05,1213.05,1213.05,1,8.18,0.91,15225,75,10862.55
